fix_name,latitude,longitude
IOV32,47.898972,-0.590861
IPADE,41.356158,-70.329144
IPBEH,39.844528,-74.869253
IPDIP,50.995194,-2.906447
IPDOR,55.3775,-3.2625
IPESE,47.044575,-68.248222
IPIPE,42.217433,-75.704017
IPKAH,43.615328,-70.613525
IPKOH,35.401575,-75.481464
IPNOX,54.227778,-2.706111
IPRIL,51.674669,-0.226486
IPROD,39.483056,-9.261111
IPSAD,55.3625,-2.687222
IPSAK,45.757419,-74.857942
IPSAM,44.284933,-64.754186
IPSEG,48.999608,-55.529117
IPSET,54.518231,-5.452478
IPSIK,39.564722,-7.914722
IPSIQ,35.773261,-79.452844
IPSIR,54.081667,-1.949167
IPSOG,49.088833,-0.268417
IPSOT,43.641389,-79.913333
IPTAL,48.730017,-69.162564
IPTAP,47.616314,-52.921408
IPTAT,51.403794,-3.111381
IPTIX,44.480658,-66.043336
IPTON,62.0,0.0
IPTOT,46.790775,-71.208842
IPTOV,63.629114,-68.275558
IPURE,40.033844,-74.603883
IPVAR,46.784397,-71.479833
IPVEL,44.774864,-66.726714
IPVEM,48.354414,-71.431594
IPVID,47.737656,-79.728564
IPVIG,48.769925,-72.184169
IPVIL,48.427953,-70.717844
IPVUB,43.543383,-79.872642
IPVUV,46.137914,-71.894081
IQHET,42.998725,-74.2173
IQJAZ,36.618739,-77.424453
IQSAL,43.989856,-68.849719
IR01A,51.478389,-0.405897
IR01B,51.478253,-0.419172
IRABE,44.318614,-74.1552
IRAGE,44.445975,-73.090444
IRAKE,35.692067,-77.3404
IRAME,44.751078,-73.048106
IRANE,44.417131,-70.794644
IRAXE,37.290983,-79.073428
IRBAN,54.270208,-58.104686
IRBEL,49.579744,-77.694675
IRBIK,45.442317,-63.337731
IRBIM,58.653333,-60.532622
IRBUX,60.027256,-69.999178
IRCIT,40.731617,-76.625619
IRDEP,45.866922,-66.408733
IRDER,52.896764,-79.097994
IRDEX,53.195861,-6.063917
IRDOB,43.856431,-77.677156
IRDOL,58.354556,-78.313975
IRDUB,51.245989,-57.199247
IRDUV,46.274042,-65.158797
IREKE,42.315789,-76.638856
IREYU,44.281814,-72.046906
IRG12,49.465472,-0.146278
IRGAW,42.576106,-71.371706
IRGIK,67.720694,-63.705111
IRGOM,48.784686,-54.606889
IRGOX,45.115406,-64.620328
IRH07,47.686194,-3.771806
IRH20,47.944472,-3.360667
IRH25,47.823722,-3.153667
IRI10,46.735,-1.619472
IRI28,46.671111,-1.157444
IRJ07,48.475417,-4.424944
IRJ25,48.584306,-3.878528
IRK13,49.334361,-0.733361
IRKIN,45.503231,-75.664306
IRKIR,48.140886,-70.903617
IRKOL,47.859886,-59.3951
IRKON,49.179844,-57.457894
IRKOR,54.404269,-1.784442
IRKUH,42.193117,-76.028722
IRKUM,52.996639,-5.377625
IRKUW,35.949389,-79.768989
IRL05,48.171056,-4.650139
IRL23,48.369361,-4.245111
IRLET,72.807022,-77.561211
IRLOK,54.533333,-57.0
IRLOL,46.355492,-79.229644
IRLUG,46.144861,-59.901653
IRMAX,49.000314,-55.702325
IRMED,71.293325,-79.245897
IRN10,48.1055,-2.001056
IRN28,48.039556,-1.477972
IRO29,48.690083,-3.167167
IROKT,39.534364,-74.750797
IRQ09,47.986917,-4.468889
IRQ27,47.961417,-3.849611
IRR00,51.478117,-0.432458
IRR03,51.478914,-0.352906
IRS21,47.327,-1.407639
IRSEA,54.274167,-4.516667
IRSEW,42.322656,-71.025531
IRV04,47.600556,-2.8665
IRV22,47.836139,-2.581556
IRWOX,35.231297,-78.884128
IRZ07,47.407361,-2.124333
IRZ25,47.380167,-1.808694
IS11A,47.482656,-52.568392
IS11B,47.61205,-53.011139
IS401,66.112092,-23.059325
IS402,66.092725,-22.823097
ISACE,40.514489,-74.277617
ISACI,65.830581,-22.716486
ISEGE,43.101794,-71.733469
ISERE,40.700525,-74.146425
ISF42,66.202331,-23.183722
ISF52,66.072447,-22.808358
ISI41,66.265442,-23.317442
ISI51,66.032094,-22.628736
ISICA,44.715211,-74.667767
ISILE,38.828842,-76.864081
ISKUQ,43.325653,-73.596486
ISLAY,42.496228,-71.060878
ISLET,41.016267,-73.667964
ISM43,66.134814,-23.041672
ISM53,66.112597,-22.98855
ISO10,47.636469,-52.494992
ISOZO,41.367753,-73.492617
ISQAC,40.732936,-72.861569
ISSIG,37.9146,-77.4664
ISTEC,67.468611,-50.967428
ISTON,43.129722,-79.064444
ISUBE,36.268678,-76.407417
ISVIG,63.0,0.0
ITAFI,46.619444,-5.581389
ITARE,37.460211,-76.486122
ITASE,45.059092,-68.966883
ITAWA,43.256783,-70.969919
ITAWT,43.173294,-71.159256
ITAYI,43.339958,-70.780067
ITBEM,58.5889,-77.838403
ITEHO,41.731319,-77.269625
ITFUW,52.946353,-0.487097
ITGAN,46.550994,-79.361364
ITGUW,40.369258,-76.977264
ITGUY,35.23245,-79.705861
ITIBE,38.238447,-76.477944
ITKAR,46.741961,-71.232089
ITKEP,48.573639,-68.251208
ITKIL,48.831075,-67.565272
ITKIR,46.228819,-62.993489
ITKOK,55.354214,-77.724947
ITKUD,46.005894,-66.339339
ITKUL,53.854422,-79.019958
ITLAG,59.747903,-69.992408
ITLAV,70.577822,-68.3255
ITLEP,48.791244,-64.242356
ITMAK,45.673056,-65.816667
ITMED,46.417167,-62.850564
ITMIP,44.442242,-79.675989
ITMIT,52.519861,-56.1853
ITMOM,50.080397,-66.003267
ITMUP,52.668358,-56.348422
ITNAG,46.272567,-64.004628
ITNAV,45.9337,-60.160706
ITNID,45.593186,-73.12915
ITNOP,48.325628,-70.571525
ITNUR,52.244594,-55.809786
ITOME,41.674308,-74.359686
ITPAN,52.317994,-56.144586
ITPAX,46.113931,-65.160389
ITPEV,50.43755,-63.418853
ITPEX,54.575192,-71.050233
ITPUR,45.355992,-67.4162
ITRAL,46.215331,-70.537428
ITRAP,47.504764,-52.749517
ITRIB,46.637692,-71.335431
ITROR,44.940158,-64.769608
ITSAR,52.337336,-55.55455
ITSED,44.123733,-78.840767
ITSEE,43.710344,-70.326883
ITSEN,52.525519,-55.591261
ITSUM,51.337808,-0.115186
ITTEM,37.471939,-77.554572
ITTLE,41.847219,-73.810233
ITUXY,43.982878,-69.674886
ITVIT,38.961519,-8.562219
ITVUH,42.311633,-79.405536
IVAFO,45.109169,-68.583628
IVGEX,56.5206,-3.397014
IVGOB,53.695164,-1.525639
IVLAR,51.478214,-0.166689
IVLOD,53.129444,-3.155278
IVM12,47.119306,-56.6295
IVM30,47.071139,-56.129833
IVNIM,51.526639,-3.543672
IVOTY,36.012111,-76.569736
IVP08,46.673,-56.387944
IVP26,46.851861,-55.9625
IVVEW,45.648597,-68.536089
IWOSE,35.997875,-75.733542
IWTOJ,40.990783,-76.068553
IXADY,42.123456,-79.539622
IXFAQ,41.980819,-79.423764
IXIDA,39.655128,-8.016667
IXINI,49.117222,-0.25
IXIRI,35.497639,-2.823222
IXOLI,36.976389,-8.701667
IXUME,35.497222,-75.181944
IXURA,52.068056,-1.427778
IXUTE,41.639553,-78.413733
IXUVA,41.184444,-9.8525
IYANA,42.054578,-70.827967
IYBAY,39.478997,-75.706089
IYEPU,39.047103,-79.214486
IYICO,40.546703,-79.791003
IYIKA,40.636944,-77.210442
IYIYO,42.510872,-73.794483
IYOYO,43.803525,-73.411711
IYRIH,42.110033,-77.933208
IYUNA,41.247422,-75.940519
IZACK,59.890833,-1.020278
IZBUZ,38.219333,-1.1945
IZEKO,40.836725,-74.072825
IZENI,38.140833,-11.039167
IZIMY,41.457947,-73.855958
IZIWA,40.260183,-75.292172
IZKIP,40.6788,-75.497522
IZLAW,51.057069,-3.380919
IZUZO,38.745556,-8.869722
IZYUR,40.144336,-78.809475
IZZEE,40.941511,-77.529086
JA08F,49.690097,-2.351722
JA26F,49.718492,-2.117008
JAAAK,38.455097,-77.112636
JAAWY,38.263347,-74.874139
JAAZZ,42.804603,-71.602422
JABAD,40.891667,-73.4375
JABAH,40.441469,-75.180333
JABAM,39.412869,-74.466522
JABEP,36.416425,-79.853453
JABET,43.031236,-78.668453
JABEX,49.0,-9.5025
JABMU,42.467022,-71.568231
JABRR,39.434572,-77.065992
JABUP,36.675631,-75.903089
JACCI,42.469803,-78.729681
JACIE,40.770814,-74.035044
JADEX,36.9489,-76.295269
JADIM,36.731456,-76.656425
JADNN,37.568206,-77.175864
JAE01,49.753344,-2.050428
JAE02,49.701319,-2.035667
JAFFE,41.027883,-74.297972
JAFFY,40.890022,-73.124497
JAGAG,38.049306,-78.498803
JAGEM,36.533094,-77.565708
JAGET,40.817675,-79.453842
JAGNI,36.951011,-75.885931
JAGON,42.145547,-72.720478
JAGOT,38.246497,-76.302353
JAGRA,41.407589,-71.372383
JAGSU,41.644903,-70.499019
JAGUX,38.275569,-76.320236
JAIKE,39.787433,-75.607092
JAITE,42.296628,-70.709825
JAJAE,36.776792,-76.344189
JAKRR,43.236753,-77.010333
JAKUT,43.360728,-72.131994
JALMI,44.106347,-69.777461
JALTO,39.901367,-75.091261
JALVI,41.383478,-79.580294
JALWE,42.886886,-78.679367
JAM01,49.717628,-2.124194
JAM02,49.696161,-2.301944
JAMCA,40.4844,-73.662558
JAMDI,43.116792,-75.856586
JAMIE,37.605717,-75.963558
JAMLU,43.006342,-75.949908
JAMMA,43.269964,-72.586286
JAMOD,39.059667,-75.344719
JANAG,42.115511,-70.122711
JANDU,40.203883,-79.198489
JANET,36.924722,-74.750833
JANID,41.837628,-72.819986
JANIR,41.423669,-70.212847
JANJO,54.033333,-57.0
JANNA,39.542444,-72.274492
JANOB,43.846367,-70.387283
JANOL,41.463519,-72.809575
JANOV,39.778992,-74.645214
JANOW,44.895175,-76.023597
JANUD,44.246861,-72.790219
JAPDU,40.165189,-74.144756
JAPEN,40.224517,-75.288844
JAPIR,40.867408,-74.058258
JAPMI,38.376283,-78.969558
JAPUT,42.472572,-73.660061
JARAF,40.51755,-77.875283
JARAL,38.811378,-77.033706
JARBA,39.764842,-78.020767
JARBU,45.638619,-70.382236
JAREM,44.392578,-70.512719
JAREV,40.700894,-75.769969
JARHD,38.499922,-78.852389
JARIT,40.714042,-74.389031
JAROM,44.166667,-54.883333
JARRI,65.205267,-17.990533
JARRY,39.161883,-77.690722
JARTA,40.11395,-74.450911
JARVO,41.731275,-78.540464
JASAI,38.301647,-78.237067
JASAR,42.448392,-77.707342
JASDU,43.70355,-73.407986
JASEN,39.060694,-77.868108
JASOG,40.971061,-77.101394
JASRA,37.381061,-78.172422
JASSI,37.281667,-76.2
JASUK,35.091347,-78.190564
JASUX,36.593033,-78.582683
JATEV,40.741139,-73.027108
JATIR,38.423883,-79.024722
JAVDA,36.735056,-75.837564
JAVIK,38.362653,-77.416553
JAVIX,35.332228,-77.989289
JAVLU,36.746106,-76.116636
JAVTU,43.083533,-75.955408
JAVUN,45.752017,-69.952117
JAVVA,36.781539,-79.305792
JAWAN,37.091558,-76.335556
JAWZZ,41.402244,-70.842569
JAXSN,36.710617,-78.789808
JAXUM,39.597972,-79.222156
JAXYN,42.895536,-78.788406
JAYBO,38.854769,-76.023431
JAYHA,41.733206,-70.440422
JAYHO,44.761775,-67.798078
JAYNA,41.821083,-71.203778
JAYOH,38.550086,-76.931628
JAYRR,36.009083,-79.375756
JAYSE,42.458822,-71.160747
JAYSI,37.030114,-75.069608
JAYYE,37.560786,-79.734883
JB09F,49.431044,-2.745836
JB27F,49.438681,-2.464147
JB27I,49.441975,-2.336722
JBAAY,37.715914,-77.390653
JBE01,49.438,-2.490678
JBE02,49.478414,-2.475336
JBE03,49.438747,-2.462869
JBE04,49.381317,-2.478072
JBM01,49.438142,-2.484414
JBM02,49.388231,-2.481167
JBM03,49.386086,-2.557622
JBM04,49.430914,-2.745017
JBM05,49.495794,-2.749422
JBM06,49.498122,-2.667692
JBS01,49.179467,-2.531308
JBW01,49.430572,-2.757761
JBW02,49.492522,-2.720222
JBW03,49.430311,-2.766569
JBW04,49.366486,-2.706425
JCOBY,39.136269,-77.172444
JDAWG,40.94415,-73.854936
JDUBB,38.299836,-77.649933
JEANY,36.4179,-79.369158
JEBAT,36.861681,-75.987797
JEBBY,43.072222,-57.868056
JEBEM,43.180358,-77.857517
JEBIM,41.599508,-70.55695
JEBIV,45.647572,-68.374303
JEBIX,35.990861,-78.360914
JEDAR,42.967803,-78.587089
JEDEL,37.34715,-77.482575
JEDIL,41.00265,-73.879808
JEDNO,40.711008,-73.932139
JEDOB,39.258194,-74.716067
JEDSO,36.331711,-76.091547
JEEET,41.852883,-71.496361
JEENO,40.708719,-74.285397
JEEVY,37.454022,-79.904247
JEFCO,37.089422,-76.571906
JEFFB,40.584728,-74.159686
JEFFF,41.246217,-74.462025
JEFFR,36.99015,-76.385314
JEFSN,38.604597,-77.440836
JEGDO,42.772189,-71.200125
JEGEG,36.081969,-79.930989
JEGUB,47.096267,-67.915356
JEGUD,35.559475,-79.706242
JEGUX,36.548442,-79.284497
JEKBI,40.0426,-77.153603
JEKDI,42.0736,-70.548608
JEKEG,43.0269,-72.1641
JEKEP,40.157633,-75.230289
JEKID,42.199772,-76.105239
JEKIK,40.4372,-79.814442
JEKOP,42.611175,-73.316764
JEKOT,38.905283,-79.962878
JEKUR,41.045789,-78.180836
JEKVO,39.690083,-75.548911
JELCO,60.7,-67.0
JELEB,36.24995,-79.741403
JELEP,41.053361,-78.843219
JELIK,35.349431,-75.919128
JELIV,40.285533,-76.573867
JELSA,42.015972,-72.694925
JELUB,47.311183,-68.391814
JEMIP,40.910022,-76.62855
JEMKA,42.980747,-76.241828
JEMMY,35.886133,-78.932811
JEMSO,41.988422,-76.528278
JEMUV,44.2702,-72.161767
JENAA,42.574444,-70.731667
JENAB,43.357611,-73.609503
JENAX,44.241906,-73.245153
JENBE,42.178914,-72.024208
JENDI,42.622317,-71.133917
JENER,40.100661,-79.038417
JENGA,39.276669,-74.411619
JENIE,38.899939,-79.860403
JENNO,41.152925,-75.331408
JENOK,38.569864,-76.242592
JENTA,38.358997,-77.343989
JENYY,39.9376,-68.112617
JEPUG,39.681625,-75.134047
JERDA,43.198169,-75.356714
JEREB,36.139172,-77.672292
JERED,44.988133,-69.256772
JERSE,40.731408,-74.362281
JERSY,40.791386,-74.399444
JERYY,40.319553,-74.623242
JERZY,40.41065,-74.231533
JESBI,43.649567,-75.812011
JESBO,41.190833,-79.700672
JESOD,43.960328,-69.132372
JESTY,37.407567,-77.357053
JESUL,44.488647,-68.33865
JETAM,46.734583,-67.762153
JETAX,40.922583,-73.596503
JETER,38.693333,-73.984722
JETIT,37.071783,-76.606756
JETIX,41.897081,-72.742317
JETMO,38.968208,-77.573686
JETNA,38.887708,-76.511678
JETOR,40.401019,-74.410819
JETTZ,40.659722,-75.378889
JETVY,40.709278,-74.278958
JETZI,51.507525,-3.869983
JETZO,35.843175,-76.658456
JEVGA,38.903017,-77.086772
JEVNI,40.663147,-73.802117
JEVRT,40.440164,-78.830614
JEWCE,39.282,-77.327833
JEWIT,41.696089,-71.825883
JEWLR,43.033461,-77.548936
JEXAT,44.886425,-66.967675
JEXEN,44.281628,-70.676928
JFFFF,44.439694,-74.534047
JFRSN,36.725483,-77.515864
JFSON,40.323658,-78.680928
JFUND,42.586483,-71.821092
JHALL,37.048125,-76.051239
JHNSN,38.157131,-79.613211
JHONY,39.562258,-77.195583
JIBEK,41.849339,-77.246236
JIBGO,41.301475,-76.571872
JIBNA,51.442053,-57.186122
JIBOT,41.861186,-74.956331
JIDAB,40.940144,-73.027203
JIDIN,40.752072,-78.016778
JIDNO,37.125678,-78.097903
JIDOM,35.237439,-76.923739
JIDPI,39.996139,-74.186472
JIDPU,41.5143,-75.572911
JIDSO,44.386056,-73.013253
JIDUP,42.901822,-78.729297
JIGIB,44.127481,-76.011028
JIGUP,39.881197,-75.579425
JIGZY,45.104564,-70.993694
JIHDI,35.471103,-78.427358
JIHUN,41.742536,-73.943825
JIKIR,35.099447,-77.020053
JIKON,35.184719,-75.706989
JIKOR,43.843914,-72.370547
JIKUK,41.587847,-71.582086
JILAR,37.308019,-78.460658
JILKU,42.108528,-78.092953
JILLI,39.011728,-75.096169
JILUB,40.479128,-75.136889
JIMAR,36.295019,-77.90605
JIMBE,38.128011,-77.190744
JIMBU,45.537236,-69.878153
JIMDU,40.055825,-74.320014
JIMEE,39.816981,-74.153806
JIMEN,45.344297,-66.164142
JIMEX,43.222303,-72.631433
JIMIL,36.486978,-79.369006
JIMLO,40.758542,-74.069925
JIMME,39.004167,-77.333056
JIMMY,37.055197,-76.062822
JIMUG,42.799192,-71.812422
JIMUM,41.217114,-78.800119
JIMVE,39.433933,-79.184258
JIMYV,35.414631,-79.287989
JINET,40.40005,-74.543986
JINIR,38.977256,-74.905417
JINLU,39.535919,-78.843494
JIPDO,44.408406,-72.719556
JIPKE,39.433767,-75.690436
JIPSI,36.213586,-78.150156
JIRBO,41.0464,-74.152158
JIRET,39.504764,-76.303078
JIRLA,39.013567,-77.89265
JIRMO,39.511797,-78.812889
JIROX,39.305925,-78.879903
JIRUN,40.993647,-73.650692
JISAG,41.204044,-75.844308
JISAT,42.358583,-76.174578
JISEL,39.513022,-73.675164
JISMI,42.467367,-71.252311
JISOT,36.216419,-79.368808
JISTO,40.513186,-75.668803
JISUR,39.421639,-74.921175
JITGU,37.381461,-79.221247
JITIV,38.092353,-78.476681
JIVAL,41.188314,-76.665342
JIVED,36.890539,-76.770336
JIVMI,39.358733,-76.458511
JIXOX,37.401089,-79.150875
JJ08F,49.195892,-2.339147
JJ26F,49.219961,-2.051906
JJE01,49.220322,-2.046225
JJE02,49.262742,-2.043983
JJIMY,42.417803,-71.156406
JJM01,49.215428,-2.105231
JJM02,49.132817,-2.089381
JJM03,49.201444,-2.273153
JJM04,49.119267,-2.257086
JJW01,49.195567,-2.343339
JJW02,49.261103,-2.325186
JKLNE,40.633597,-74.076836
JLENN,39.178122,-76.755053
JLIET,43.109403,-76.807008
JMATZ,38.566147,-77.647128
JMMIE,44.362439,-74.344314
JNALL,35.609753,-78.353775
JNF24,69.326658,-50.886072
JNFER,44.661211,-74.209142
JNI24,69.380336,-50.775156
JNIFR,38.807503,-79.911728
JNJEN,39.271469,-76.088386
JNKAL,42.994753,-78.829344
JOANE,40.044022,-76.455944
JOANZ,38.061197,-78.315217
JOBAP,41.328703,-70.154625
JOBAR,39.273278,-76.43075
JOBBY,44.409594,-71.078642
JOBEB,41.958992,-70.476067
JOBEE,42.178322,-70.992264
JOBOC,40.116667,-67.0
JOBSI,43.496447,-76.574983
JOBTO,40.089969,-74.483092
JOCOL,42.593278,-5.3075
JOCRE,43.533889,-4.333333
JODIE,41.475053,-75.606544
JODIR,36.928425,-76.195397
JODKA,38.035989,-77.7222
JODLE,41.355225,-70.650806
JODOB,42.999622,-75.869331
JODOC,36.560592,-76.149897
JODOE,39.605381,-74.496097
JODOV,41.078633,-78.529208
JODSI,39.364933,-75.399683
JOEBE,35.460006,-78.4332
JOELL,40.71555,-74.490742
JOELO,35.058333,-74.5
JOEPO,39.899258,-74.860967
JOEYL,41.831908,-73.705344
JOGEG,43.829825,-75.603506
JOGIL,41.50225,-71.889086
JOGIM,43.3808,-73.325517
JOGIN,43.786197,-75.828339
JOGIR,39.559219,-74.822425
JOHNB,39.841539,-79.951858
JOHNE,40.963472,-73.400811
JOHNZ,42.723019,-71.682167
JOKEN,42.080886,-77.021219
JOKMI,40.778561,-74.617789
JOLIN,41.004558,-78.846808
JOLTY,35.999756,-78.792567
JOMET,39.841303,-77.274656
JOMGO,42.014217,-71.226325
JOMIL,40.764806,-74.446383
JOMIP,40.131078,-74.045425
JOMIV,40.949825,-77.674217
JOMUG,37.962931,-75.747558
JONAT,40.651442,-73.823517
JONEH,42.038333,-77.366667
JONGO,35.591856,-77.391333
JONIR,35.498019,-78.413092
JONJR,39.955022,-76.395806
JONLI,42.202303,-79.947089
JONNN,44.570475,-74.027489
JONOB,40.490417,-76.347786
JONSI,35.010225,-78.867975
JONVA,35.619444,-77.808672
JOODY,41.785381,-71.287564
JOOEY,38.005856,-79.976111
JOOLI,35.915336,-79.821178
JOOPY,48.5,-52.0
JOPAG,38.836944,-76.042169
JOPNO,38.221531,-76.296303
JOPOT,36.101086,-78.256803
JOPVU,42.482281,-71.413878
JORAB,43.589417,-72.365044
JORAR,44.954231,-74.060108
JORAX,43.156,-76.869731
JORBA,40.886281,-73.927044
JORDN,41.0547,-71.914628
JORGI,38.704372,-78.467675
JORLO,41.488206,-74.322503
JOROX,35.644461,-76.985219
JORTA,68.843056,-51.368056
JORUT,40.322017,-74.725639
JOSCH,35.281925,-77.867992
JOSEM,39.168706,-75.814094
JOSNI,41.422419,-73.386853
JOSRU,39.323931,-78.269239
JOSSY,42.891647,-77.043556
JOTIB,37.157269,-77.537569
JOTMO,36.549256,-77.42575
JOTOB,36.342183,-78.893128
JOTOV,42.908022,-73.623942
JOTRE,40.936478,-73.829275
JOTUP,39.220514,-77.619561
JOVAM,36.711175,-76.577306
JOVAP,66.948653,-53.136497
JOVIE,54.166667,-67.0
JOVKU,40.979581,-75.864439
JOVOL,38.667589,-75.912158
JOVUR,39.316494,-77.627453
JOXET,44.006222,-69.951742
JOXOX,39.195422,-77.211544
JOYED,43.328467,-72.166822
JOZMA,50.627261,-3.943172
JR001,36.582067,-6.139233
JR002,36.820122,-6.234281
JR003,37.35375,-6.1758
JR400,36.498306,-6.029333
JR404,47.659083,-0.009972
JR405,36.519806,-6.169417
JR410,47.549306,-0.414833
JR412,47.626639,-0.321778
JR415,36.814167,-5.797194
JR420,36.743528,-5.819278
JR500,47.569111,-0.227389
JR502,47.604472,-0.528389
JR504,47.5915,-0.650028
JR506,47.459917,-0.618889
JRAYE,37.236492,-75.987478
JRIZZ,40.175283,-73.897136
JROBB,37.947983,-77.575256
JRZ27,37.254639,-6.092864
JRZ29,37.288275,-6.087614
JSSIE,41.877758,-73.854981
JSTER,42.139397,-70.613189
JSTNN,43.017717,-71.492142
JTOWN,41.472556,-71.355631
JUBBB,42.423469,-70.976736
JUBEB,41.652983,-72.869239
JUBIL,40.782831,-73.667111
JUBIV,44.436436,-73.099289
JUBJI,37.462372,-76.447322
JUBLO,40.741206,-79.718294
JUBOL,38.898581,-77.069506
JUBUB,43.098775,-72.826803
JUDED,38.519208,-76.719775
JUDEY,40.436603,-78.682542
JUDGG,37.997686,-78.717719
JUDKO,39.312761,-74.796756
JUDLU,37.431472,-76.587678
JUDMU,41.978261,-70.952603
JUDOV,42.610458,-74.794103
JUDUM,39.088733,-79.263903
JUFOH,41.720856,-72.293047
JUGDO,41.747811,-70.368178
JUGGY,40.7359,-74.232797
JUGMO,39.175494,-76.222233
JUGPI,37.527567,-76.645769
JUGRO,36.681247,-76.192422
JUKBA,44.772728,-73.539053
JUKDU,38.339558,-76.329661
JUKIK,38.777117,-77.554336
JUKIR,42.901617,-78.192525
JUKLA,39.744497,-78.630575
JUKSA,44.957075,-68.724953
JUKUL,40.267017,-76.318517
JULAN,45.678725,-62.333594
JULEB,40.874117,-74.011222
JULET,72.761667,-68.6575
JULID,40.064594,-74.795647
JULNU,38.880783,-78.577342
JULSI,39.017414,-74.906361
JULUT,41.452353,-75.631703
JULYT,40.784986,-72.550392
JUMBO,41.241111,-8.623889
JUMDO,35.401269,-76.952058
JUMEP,40.133761,-79.653486
JUMGO,41.468136,-72.801669
JUMIT,36.177175,-75.708153
JUMIX,38.097014,-76.556083
JUMPE,38.855111,-76.875017
JUMPR,41.170928,-71.247083
JUMUM,40.831703,-73.055739
JUMUX,40.851869,-76.490267
JUMZI,52.328772,-0.408419
JUNCA,45.297378,-67.899533
JUNEL,44.503544,-73.202897
JUNEY,40.311236,-77.771156
JUNIA,40.014817,-75.112036
JUNKI,37.199753,-77.31665
JUNPU,42.680508,-72.286739
JUNYA,41.819639,-76.372297
JUPEV,42.915858,-74.081539
JUPOT,42.086178,-69.969194
JURAD,39.401131,-74.438233
JURDO,46.773833,-68.174561
JURGI,42.779156,-72.279183
JURGO,45.0857,-74.644308
JURIL,41.648264,-73.84895
JURKI,40.470494,-76.4898
JURTI,39.168453,-76.580292
JURUP,39.678922,-78.695889
JUSBO,37.240747,-76.721317
JUSIN,40.548911,-73.316275
JUSOV,41.787956,-70.749075
JUSPO,36.536064,-77.353886
JUTEK,44.732044,-73.190833
JUTRU,41.656747,-73.835094
JUTSO,36.310069,-79.812883
JUVAM,42.439392,-75.332817
JUVAR,40.505092,-79.545078
JUVBI,41.748319,-73.684958
JUVEL,61.302222,-46.236667
JUVIM,43.294825,-73.013325
JUVIN,43.446631,-70.221292
JUVKI,43.030544,-78.058361
JUVPO,37.304369,-77.154122
JUVUT,39.006792,-76.846125
JWALL,39.170658,-76.618522
JWASH,38.610994,-77.053928
K08LF,51.116392,-0.4318
K08RF,51.114792,-0.430022
KA02F,50.772369,-0.336758
KA20F,50.908725,-0.251467
KABKE,39.977617,-74.744364
KABVE,43.034411,-78.449431
KACGE,40.642886,-76.852947
KADCE,44.293311,-71.932
KAGEE,37.131044,-79.924172
KAGLY,63.5,-63.0
KAGPE,39.555367,-78.793472
KAGZI,42.123431,-72.619433
KAHNN,39.3044,-76.792533
KAHOE,39.721283,-75.361447
KAIJE,38.742997,-78.713464
KAION,38.359483,-78.445442
KAKLE,35.906975,-79.698197
KAKPE,45.519681,-69.708106
KALDA,37.841961,-75.626483
KALEC,38.356558,-78.093425
KALLI,37.465139,-77.647458
KALLY,41.533872,-73.921775
KAMJU,52.580597,-2.530706
KAMMI,37.907931,-76.908839
KAMPO,39.733333,-4.055389
KANEK,49.189003,-57.426567
KANFY,40.087636,-78.920133
KANIK,44.65,-76.956389
KANJI,41.717281,-70.9162
KANKE,39.906769,-75.086728
KANNI,42.633333,-67.0
KANOV,55.027164,-59.600997
KANSE,40.094581,-74.138572
KANUR,45.431389,-75.043611
KAPAM,46.854039,-65.686125
KAPAT,49.08495,-54.795381
KAPEP,44.297097,-76.60955
KAPEX,50.674917,-1.849944
KAPIX,45.1076,-74.800114
KAPOD,44.047286,-76.584781
KAPOM,45.654283,-74.295572
KAPOV,44.589856,-63.442869
KAPTN,38.928275,-76.4977
KAPUB,60.731808,-78.449819
KAPUV,56.400533,-61.908292
KAPUX,45.08,-79.75
KARAX,48.336839,-71.428775
KARBE,41.372386,-79.871178
KARBY,36.517869,-78.610756
KAREB,45.349892,-75.347339
KARMA,43.128444,-2.443528
KARNO,52.894319,-2.898347
KAROO,36.150386,-78.282981
KAROT,47.111411,-71.278925
KARUR,62.951772,-70.170058
KASAM,45.793342,-77.212769
KASDY,38.499214,-77.391669
KASIT,43.938661,-79.807364
KASLE,35.905925,-78.820456
KASOT,46.771975,-71.618653
KASTY,41.199642,-78.480047
KASUB,46.287619,-79.579583
KASVE,35.220689,-75.789661
KASYR,41.078486,-73.540103
KATAH,46.083333,-69.0
KATEC,42.829544,-78.481561
KATEK,44.679272,-75.539628
KATEM,48.554864,-70.939817
KATFI,35.021781,-77.0798
KATHH,39.546042,-76.957486
KATHI,43.109111,-78.8383
KATHY,50.520442,-1.333397
KATKE,40.354178,-79.579864
KATLO,45.296944,-63.050833
KATNA,53.364161,-60.103367
KATNI,44.08,-77.323
KATPA,52.703122,-67.007447
KATRN,38.681639,-77.020658
KATRU,58.760294,-66.095222
KATTE,40.800206,-73.6963
KATVE,40.3972,-75.699386
KATVI,47.707175,-52.770397
KAVAT,46.654314,-71.589964
KAVBI,46.949403,-71.321339
KAVEP,48.016814,-79.017375
KAVGY,39.939283,-79.207833
KAVKA,45.241789,-65.9463
KAVLI,50.125561,-63.803747
KAVMU,48.530983,-69.911208
KAVNO,45.678058,-74.159978
KAVOL,45.764494,-72.893247
KAVPI,43.499517,-79.851675
KAVRI,45.656792,-61.642186
